raw_symbol,instrument_id,date
TSLA,10368,2023-04-23
TSLA,10358,2023-04-24
TSLA,10349,2023-04-25
TSLA,10348,2023-04-26
TSLA,10343,2023-04-27
TSLA,10341,2023-04-28
TSLA,10341,2023-04-29
TSLA,10341,2023-04-30
TSLA,10334,2023-05-01
TSLA,10330,2023-05-02
TSLA,10323,2023-05-03
TSLA,10324,2023-05-04
TSLA,10321,2023-05-05
TSLA,10321,2023-05-06
TSLA,10321,2023-05-07
TSLA,10321,2023-05-08
TSLA,10315,2023-05-09
TSLA,10311,2023-05-10
TSLA,10316,2023-05-11
TSLA,10315,2023-05-12
TSLA,10315,2023-05-13
TSLA,10315,2023-05-14
TSLA,10311,2023-05-15
TSLA,10311,2023-05-16
TSLA,10312,2023-05-17
TSLA,10311,2023-05-18
TSLA,10310,2023-05-19
TSLA,10310,2023-05-20
TSLA,10310,2023-05-21
TSLA,10312,2023-05-22
TSLA,10314,2023-05-23
TSLA,10309,2023-05-24
TSLA,10312,2023-05-25
TSLA,10307,2023-05-26
TSLA,10307,2023-05-27
TSLA,10307,2023-05-28
TSLA,10307,2023-05-29
TSLA,10297,2023-05-30
TSLA,10295,2023-05-31
TSLA,10289,2023-06-01
TSLA,10283,2023-06-02
TSLA,10283,2023-06-03
TSLA,10283,2023-06-04
TSLA,10278,2023-06-05
TSLA,10274,2023-06-06
TSLA,10274,2023-06-07
TSLA,10271,2023-06-08
TSLA,10243,2023-06-09
TSLA,10243,2023-06-10
TSLA,10243,2023-06-11
TSLA,10243,2023-06-12
TSLA,10242,2023-06-13
TSLA,10245,2023-06-14
TSLA,10248,2023-06-15
TSLA,10239,2023-06-16
TSLA,10239,2023-06-17
TSLA,10239,2023-06-18
TSLA,10239,2023-06-19
TSLA,10220,2023-06-20
TSLA,10218,2023-06-21
TSLA,10219,2023-06-22
TSLA,10218,2023-06-23
TSLA,10218,2023-06-24
TSLA,10218,2023-06-25
TSLA,10201,2023-06-26
TSLA,10203,2023-06-27
TSLA,10211,2023-06-28
TSLA,10217,2023-06-29
TSLA,10221,2023-06-30
TSLA,10221,2023-07-01
TSLA,10221,2023-07-02
TSLA,10213,2023-07-03
TSLA,10213,2023-07-04
TSLA,10209,2023-07-05
TSLA,10206,2023-07-06
TSLA,10201,2023-07-07
TSLA,10201,2023-07-08
TSLA,10201,2023-07-09
TSLA,10193,2023-07-10
TSLA,10192,2023-07-11
TSLA,10189,2023-07-12
TSLA,10191,2023-07-13
TSLA,10188,2023-07-14
TSLA,10188,2023-07-15
TSLA,10188,2023-07-16
TSLA,10186,2023-07-17
TSLA,10186,2023-07-18
TSLA,10186,2023-07-19
TSLA,10184,2023-07-20
TSLA,10181,2023-07-21
TSLA,10181,2023-07-22
TSLA,10181,2023-07-23
TSLA,10174,2023-07-24
TSLA,10172,2023-07-25
TSLA,10169,2023-07-26
TSLA,10168,2023-07-27
TSLA,10164,2023-07-28
TSLA,10164,2023-07-29
TSLA,10164,2023-07-30
TSLA,10163,2023-07-31
TSLA,10166,2023-08-01
TSLA,10160,2023-08-02
TSLA,10161,2023-08-03
TSLA,10159,2023-08-04
TSLA,10159,2023-08-05
TSLA,10159,2023-08-06
TSLA,10154,2023-08-07
TSLA,10156,2023-08-08
TSLA,10157,2023-08-09
TSLA,10160,2023-08-10
TSLA,10157,2023-08-11
TSLA,10157,2023-08-12
TSLA,10157,2023-08-13
TSLA,10150,2023-08-14
TSLA,10150,2023-08-15
TSLA,10146,2023-08-16
TSLA,10151,2023-08-17
TSLA,10149,2023-08-18
TSLA,10149,2023-08-19
TSLA,10149,2023-08-20
TSLA,10157,2023-08-21
TSLA,10161,2023-08-22
TSLA,10163,2023-08-23
TSLA,10154,2023-08-24
TSLA,10151,2023-08-25
TSLA,10151,2023-08-26
TSLA,10151,2023-08-27
TSLA,10143,2023-08-28
TSLA,10141,2023-08-29
TSLA,10143,2023-08-30
TSLA,10141,2023-08-31
TSLA,10134,2023-09-01
TSLA,10134,2023-09-02
TSLA,10134,2023-09-03
TSLA,10134,2023-09-04
TSLA,10131,2023-09-05
TSLA,10130,2023-09-06
TSLA,10127,2023-09-07
TSLA,10126,2023-09-08
TSLA,10126,2023-09-09
TSLA,10126,2023-09-10
TSLA,10123,2023-09-11
TSLA,10127,2023-09-12
TSLA,10126,2023-09-13
TSLA,10129,2023-09-14
TSLA,10136,2023-09-15
TSLA,10136,2023-09-16
TSLA,10136,2023-09-17
TSLA,10140,2023-09-18
TSLA,10146,2023-09-19
TSLA,10153,2023-09-20
TSLA,10158,2023-09-21
TSLA,10159,2023-09-22
TSLA,10159,2023-09-23
TSLA,10159,2023-09-24
TSLA,10152,2023-09-25
TSLA,10143,2023-09-26
TSLA,10149,2023-09-27
TSLA,10155,2023-09-28
TSLA,10155,2023-09-29
TSLA,10155,2023-09-30
TSLA,10155,2023-10-01
TSLA,10165,2023-10-02
TSLA,10166,2023-10-03
TSLA,10167,2023-10-04
TSLA,10167,2023-10-05
TSLA,10169,2023-10-06
TSLA,10169,2023-10-07
TSLA,10169,2023-10-08
TSLA,10165,2023-10-09
TSLA,10162,2023-10-10
TSLA,10167,2023-10-11
TSLA,10160,2023-10-12
TSLA,10157,2023-10-13
TSLA,10157,2023-10-14
TSLA,10157,2023-10-15
TSLA,10146,2023-10-16
TSLA,10140,2023-10-17
TSLA,10136,2023-10-18
TSLA,10146,2023-10-19
TSLA,10141,2023-10-20
TSLA,10141,2023-10-21
TSLA,10141,2023-10-22
TSLA,10134,2023-10-23
TSLA,10129,2023-10-24
TSLA,10123,2023-10-25
TSLA,10124,2023-10-26
TSLA,10128,2023-10-27
TSLA,10128,2023-10-28
TSLA,10128,2023-10-29
TSLA,10120,2023-10-30
TSLA,10117,2023-10-31
TSLA,10117,2023-11-01
TSLA,10121,2023-11-02
TSLA,10117,2023-11-03
TSLA,10117,2023-11-04
TSLA,10117,2023-11-05
TSLA,10111,2023-11-06
TSLA,10110,2023-11-07
TSLA,10107,2023-11-08
TSLA,10109,2023-11-09
TSLA,10104,2023-11-10
TSLA,10104,2023-11-11
TSLA,10104,2023-11-12
TSLA,10098,2023-11-13
TSLA,10099,2023-11-14
TSLA,10099,2023-11-15
TSLA,10095,2023-11-16
TSLA,10089,2023-11-17
TSLA,10089,2023-11-18
TSLA,10089,2023-11-19
TSLA,10093,2023-11-20
TSLA,10090,2023-11-21
TSLA,10091,2023-11-22
TSLA,10091,2023-11-23
TSLA,10089,2023-11-24
TSLA,10089,2023-11-25
TSLA,10089,2023-11-26
TSLA,10090,2023-11-27
TSLA,16244,2023-11-28
TSLA,16244,2023-11-29
TSLA,16244,2023-11-30
TSLA,16244,2023-12-01
TSLA,16244,2023-12-02
TSLA,16244,2023-12-03
TSLA,16244,2023-12-04
TSLA,16244,2023-12-05
TSLA,16244,2023-12-06
TSLA,16244,2023-12-07
TSLA,16244,2023-12-08
TSLA,16244,2023-12-09
TSLA,16244,2023-12-10
TSLA,16244,2023-12-11
TSLA,16244,2023-12-12
TSLA,16244,2023-12-13
TSLA,16244,2023-12-14
TSLA,16244,2023-12-15
TSLA,16244,2023-12-16
TSLA,16244,2023-12-17
TSLA,16244,2023-12-18
TSLA,16244,2023-12-19
TSLA,16244,2023-12-20
TSLA,16244,2023-12-21
TSLA,16244,2023-12-22
TSLA,16244,2023-12-23
TSLA,16244,2023-12-24
TSLA,16244,2023-12-25
TSLA,16244,2023-12-26
TSLA,16244,2023-12-27
TSLA,16244,2023-12-28
TSLA,16244,2023-12-29
TSLA,16244,2023-12-30
TSLA,16244,2023-12-31
TSLA,16244,2024-01-01
TSLA,16244,2024-01-02
TSLA,16244,2024-01-03
TSLA,16244,2024-01-04
TSLA,16244,2024-01-05
TSLA,16244,2024-01-06
TSLA,16244,2024-01-07
TSLA,16244,2024-01-08
TSLA,16244,2024-01-09
TSLA,16244,2024-01-10
TSLA,16244,2024-01-11
TSLA,16244,2024-01-12
TSLA,16244,2024-01-13
TSLA,16244,2024-01-14
TSLA,16244,2024-01-15
TSLA,16244,2024-01-16
TSLA,16244,2024-01-17
TSLA,16244,2024-01-18
TSLA,16244,2024-01-19
TSLA,16244,2024-01-20
TSLA,16244,2024-01-21
TSLA,16244,2024-01-22
TSLA,16244,2024-01-23
TSLA,16244,2024-01-24
TSLA,16244,2024-01-25
TSLA,16244,2024-01-26
TSLA,16244,2024-01-27
TSLA,16244,2024-01-28
TSLA,16244,2024-01-29
TSLA,16244,2024-01-30
TSLA,16244,2024-01-31
TSLA,16244,2024-02-01
TSLA,16244,2024-02-02
TSLA,16244,2024-02-03
TSLA,16244,2024-02-04
TSLA,16244,2024-02-05
TSLA,16244,2024-02-06
TSLA,16244,2024-02-07
TSLA,16244,2024-02-08
TSLA,16244,2024-02-09
TSLA,16244,2024-02-10
TSLA,16244,2024-02-11
TSLA,16244,2024-02-12
TSLA,16244,2024-02-13
TSLA,16244,2024-02-14
TSLA,16244,2024-02-15
TSLA,16244,2024-02-16
TSLA,16244,2024-02-17
TSLA,16244,2024-02-18
TSLA,16244,2024-02-19
TSLA,16244,2024-02-20
TSLA,16244,2024-02-21
TSLA,16244,2024-02-22
TSLA,16244,2024-02-23
TSLA,16244,2024-02-24
TSLA,16244,2024-02-25
TSLA,16244,2024-02-26
TSLA,16244,2024-02-27
TSLA,16244,2024-02-28
TSLA,16244,2024-02-29
TSLA,16244,2024-03-01
TSLA,16244,2024-03-02
TSLA,16244,2024-03-03
TSLA,16244,2024-03-04
TSLA,16244,2024-03-05
TSLA,16244,2024-03-06
TSLA,16244,2024-03-07
TSLA,16244,2024-03-08
TSLA,16244,2024-03-09
TSLA,16244,2024-03-10
TSLA,16244,2024-03-11
TSLA,16244,2024-03-12
TSLA,16244,2024-03-13
TSLA,16244,2024-03-14
TSLA,16244,2024-03-15
TSLA,16244,2024-03-16
TSLA,16244,2024-03-17
TSLA,16244,2024-03-18
TSLA,16244,2024-03-19
TSLA,16244,2024-03-20
TSLA,16244,2024-03-21
TSLA,16244,2024-03-22
TSLA,16244,2024-03-23
TSLA,16244,2024-03-24
TSLA,16244,2024-03-25
TSLA,16244,2024-03-26
TSLA,16244,2024-03-27
TSLA,16244,2024-03-28
TSLA,16244,2024-03-29
TSLA,16244,2024-03-30
TSLA,16244,2024-03-31
TSLA,16244,2024-04-01
TSLA,16244,2024-04-02
TSLA,16244,2024-04-03
TSLA,16244,2024-04-04
TSLA,16244,2024-04-05
TSLA,16244,2024-04-06
TSLA,16244,2024-04-07
TSLA,16244,2024-04-08
TSLA,16244,2024-04-09
TSLA,16244,2024-04-10
TSLA,16244,2024-04-11
TSLA,16244,2024-04-12
TSLA,16244,2024-04-13
TSLA,16244,2024-04-14
TSLA,16244,2024-04-15
TSLA,16244,2024-04-16
TSLA,16244,2024-04-17
TSLA,16244,2024-04-18
TSLA,16244,2024-04-19
TSLA,16244,2024-04-20
TSLA,16244,2024-04-21
TSLA,16244,2024-04-22
TSLA,16244,2024-04-23
TSLA,16244,2024-04-24
TSLA,16244,2024-04-25
TSLA,16244,2024-04-26
TSLA,16244,2024-04-27
TSLA,16244,2024-04-28
TSLA,16244,2024-04-29
TSLA,16244,2024-04-30
TSLA,16244,2024-05-01
TSLA,16244,2024-05-02
TSLA,16244,2024-05-03
TSLA,16244,2024-05-04
TSLA,16244,2024-05-05
TSLA,16244,2024-05-06
TSLA,16244,2024-05-07
TSLA,16244,2024-05-08
TSLA,16244,2024-05-09
TSLA,16244,2024-05-10
TSLA,16244,2024-05-11
TSLA,16244,2024-05-12
TSLA,16244,2024-05-13
TSLA,16244,2024-05-14
TSLA,16244,2024-05-15
TSLA,16244,2024-05-16
TSLA,16244,2024-05-17
TSLA,16244,2024-05-18
TSLA,16244,2024-05-19
TSLA,16244,2024-05-20
TSLA,16244,2024-05-21
TSLA,16244,2024-05-22
TSLA,16244,2024-05-23
TSLA,16244,2024-05-24
TSLA,16244,2024-05-25
TSLA,16244,2024-05-26
TSLA,16244,2024-05-27
TSLA,16244,2024-05-28
TSLA,16244,2024-05-29
TSLA,16244,2024-05-30
TSLA,16244,2024-05-31
TSLA,16244,2024-06-01
TSLA,16244,2024-06-02
TSLA,16244,2024-06-03
TSLA,16244,2024-06-04
TSLA,16244,2024-06-05
TSLA,16244,2024-06-06
TSLA,16244,2024-06-07
TSLA,16244,2024-06-08
TSLA,16244,2024-06-09
TSLA,16244,2024-06-10
TSLA,16244,2024-06-11
TSLA,16244,2024-06-12
TSLA,16244,2024-06-13
TSLA,16244,2024-06-14
TSLA,16244,2024-06-15
TSLA,16244,2024-06-16
TSLA,16244,2024-06-17
TSLA,16244,2024-06-18
TSLA,16244,2024-06-19
TSLA,16244,2024-06-20
TSLA,16244,2024-06-21
TSLA,16244,2024-06-22
TSLA,16244,2024-06-23
TSLA,16244,2024-06-24
TSLA,16244,2024-06-25
TSLA,16244,2024-06-26
TSLA,16244,2024-06-27
TSLA,16244,2024-06-28
TSLA,16244,2024-06-29
TSLA,16244,2024-06-30
TSLA,16244,2024-07-01
TSLA,16244,2024-07-02
TSLA,16244,2024-07-03
TSLA,16244,2024-07-04
TSLA,16244,2024-07-05
TSLA,16244,2024-07-06
TSLA,16244,2024-07-07
TSLA,16244,2024-07-08
TSLA,16244,2024-07-09
TSLA,16244,2024-07-10
TSLA,16244,2024-07-11
TSLA,16244,2024-07-12
TSLA,16244,2024-07-13
TSLA,16244,2024-07-14
TSLA,16244,2024-07-15
TSLA,16244,2024-07-16
TSLA,16244,2024-07-17
TSLA,16244,2024-07-18
TSLA,16244,2024-07-19
TSLA,16244,2024-07-20
TSLA,16244,2024-07-21
TSLA,16244,2024-07-22
TSLA,16244,2024-07-23
TSLA,16244,2024-07-24
TSLA,16244,2024-07-25
TSLA,16244,2024-07-26
TSLA,16244,2024-07-27
TSLA,16244,2024-07-28
TSLA,16244,2024-07-29
TSLA,16244,2024-07-30
TSLA,16244,2024-07-31
TSLA,16244,2024-08-01
TSLA,16244,2024-08-02
TSLA,16244,2024-08-03
TSLA,16244,2024-08-04
TSLA,16244,2024-08-05
TSLA,16244,2024-08-06
TSLA,16244,2024-08-07
TSLA,16244,2024-08-08
TSLA,16244,2024-08-09
TSLA,16244,2024-08-10
TSLA,16244,2024-08-11
TSLA,16244,2024-08-12
TSLA,16244,2024-08-13
TSLA,16244,2024-08-14
TSLA,16244,2024-08-15
TSLA,16244,2024-08-16
TSLA,16244,2024-08-17
TSLA,16244,2024-08-18
TSLA,16244,2024-08-19
TSLA,16244,2024-08-20
TSLA,16244,2024-08-21
TSLA,16244,2024-08-22
TSLA,16244,2024-08-23
TSLA,16244,2024-08-24
TSLA,16244,2024-08-25
TSLA,16244,2024-08-26
TSLA,16244,2024-08-27
TSLA,16244,2024-08-28
TSLA,16244,2024-08-29
TSLA,16244,2024-08-30
TSLA,16244,2024-08-31
TSLA,16244,2024-09-01
TSLA,16244,2024-09-02
TSLA,16244,2024-09-03
TSLA,16244,2024-09-04
TSLA,16244,2024-09-05
TSLA,16244,2024-09-06
TSLA,16244,2024-09-07
TSLA,16244,2024-09-08
TSLA,16244,2024-09-09
TSLA,16244,2024-09-10
TSLA,16244,2024-09-11
TSLA,16244,2024-09-12
TSLA,16244,2024-09-13
TSLA,16244,2024-09-14
TSLA,16244,2024-09-15
TSLA,16244,2024-09-16
TSLA,16244,2024-09-17
TSLA,16244,2024-09-18
TSLA,16244,2024-09-19
TSLA,16244,2024-09-20
TSLA,16244,2024-09-21
TSLA,16244,2024-09-22
TSLA,16244,2024-09-23
TSLA,16244,2024-09-24
TSLA,16244,2024-09-25
TSLA,16244,2024-09-26
TSLA,16244,2024-09-27
TSLA,16244,2024-09-28
TSLA,16244,2024-09-29
TSLA,16244,2024-09-30
TSLA,16244,2024-10-01
TSLA,16244,2024-10-02
TSLA,16244,2024-10-03
TSLA,16244,2024-10-04
TSLA,16244,2024-10-05
TSLA,16244,2024-10-06
TSLA,16244,2024-10-07
TSLA,16244,2024-10-08
TSLA,16244,2024-10-09
TSLA,16244,2024-10-10
TSLA,16244,2024-10-11
TSLA,16244,2024-10-12
TSLA,16244,2024-10-13
TSLA,16244,2024-10-14
TSLA,16244,2024-10-15
TSLA,16244,2024-10-16
TSLA,16244,2024-10-17
TSLA,16244,2024-10-18
TSLA,16244,2024-10-19
TSLA,16244,2024-10-20
TSLA,16244,2024-10-21
TSLA,16244,2024-10-22
TSLA,16244,2024-10-23
TSLA,16244,2024-10-24
TSLA,16244,2024-10-25
TSLA,16244,2024-10-26
TSLA,16244,2024-10-27
TSLA,16244,2024-10-28
TSLA,16244,2024-10-29
TSLA,16244,2024-10-30
TSLA,16244,2024-10-31
TSLA,16244,2024-11-01
TSLA,16244,2024-11-02
TSLA,16244,2024-11-03
TSLA,16244,2024-11-04
TSLA,16244,2024-11-05
TSLA,16244,2024-11-06
TSLA,16244,2024-11-07
TSLA,16244,2024-11-08
TSLA,16244,2024-11-09
TSLA,16244,2024-11-10
TSLA,16244,2024-11-11
TSLA,16244,2024-11-12
TSLA,16244,2024-11-13
TSLA,16244,2024-11-14
TSLA,16244,2024-11-15
TSLA,16244,2024-11-16
TSLA,16244,2024-11-17
TSLA,16244,2024-11-18
TSLA,16244,2024-11-19
TSLA,16244,2024-11-20
TSLA,16244,2024-11-21
TSLA,16244,2024-11-22
TSLA,16244,2024-11-23
TSLA,16244,2024-11-24
TSLA,16244,2024-11-25
TSLA,16244,2024-11-26
TSLA,16244,2024-11-27
TSLA,16244,2024-11-28
TSLA,16244,2024-11-29
TSLA,16244,2024-11-30
TSLA,16244,2024-12-01
TSLA,16244,2024-12-02
TSLA,16244,2024-12-03
TSLA,16244,2024-12-04
TSLA,16244,2024-12-05
TSLA,16244,2024-12-06
TSLA,16244,2024-12-07
TSLA,16244,2024-12-08
TSLA,16244,2024-12-09
TSLA,16244,2024-12-10
TSLA,16244,2024-12-11
TSLA,16244,2024-12-12
TSLA,16244,2024-12-13
TSLA,16244,2024-12-14
TSLA,16244,2024-12-15
TSLA,16244,2024-12-16
TSLA,16244,2024-12-17
TSLA,16244,2024-12-18
TSLA,16244,2024-12-19
TSLA,16244,2024-12-20
TSLA,16244,2024-12-21
TSLA,16244,2024-12-22
TSLA,16244,2024-12-23
TSLA,16244,2024-12-24
TSLA,16244,2024-12-25
TSLA,16244,2024-12-26
TSLA,16244,2024-12-27
TSLA,16244,2024-12-28
TSLA,16244,2024-12-29
TSLA,16244,2024-12-30
TSLA,16244,2024-12-31
TSLA,16244,2025-01-01
TSLA,16244,2025-01-02
TSLA,16244,2025-01-03
TSLA,16244,2025-01-04
TSLA,16244,2025-01-05
TSLA,16244,2025-01-06
TSLA,16244,2025-01-07
TSLA,16244,2025-01-08
TSLA,16244,2025-01-09
TSLA,16244,2025-01-10
TSLA,16244,2025-01-11
TSLA,16244,2025-01-12
TSLA,16244,2025-01-13
TSLA,16244,2025-01-14
TSLA,16244,2025-01-15
TSLA,16244,2025-01-16
TSLA,16244,2025-01-17
TSLA,16244,2025-01-18
TSLA,16244,2025-01-19
TSLA,16244,2025-01-20
TSLA,16244,2025-01-21
TSLA,16244,2025-01-22
TSLA,16244,2025-01-23
TSLA,16244,2025-01-24
TSLA,16244,2025-01-25
TSLA,16244,2025-01-26
TSLA,16244,2025-01-27
TSLA,16244,2025-01-28
TSLA,16244,2025-01-29
TSLA,16244,2025-01-30
TSLA,16244,2025-01-31
TSLA,16244,2025-02-01
TSLA,16244,2025-02-02
TSLA,16244,2025-02-03
TSLA,16244,2025-02-04
TSLA,16244,2025-02-05
TSLA,16244,2025-02-06
TSLA,16244,2025-02-07
TSLA,16244,2025-02-08
TSLA,16244,2025-02-09
TSLA,16244,2025-02-10
TSLA,16244,2025-02-11
TSLA,16244,2025-02-12
TSLA,16244,2025-02-13
TSLA,16244,2025-02-14
TSLA,16244,2025-02-15
TSLA,16244,2025-02-16
TSLA,16244,2025-02-17
TSLA,16244,2025-02-18
TSLA,16244,2025-02-19
TSLA,16244,2025-02-20
TSLA,16244,2025-02-21
TSLA,16244,2025-02-22
TSLA,16244,2025-02-23
TSLA,16244,2025-02-24
TSLA,16244,2025-02-25
TSLA,16244,2025-02-26
TSLA,16244,2025-02-27
TSLA,16244,2025-02-28
TSLA,16244,2025-03-01
TSLA,16244,2025-03-02
TSLA,16244,2025-03-03
TSLA,16244,2025-03-04
TSLA,16244,2025-03-05
TSLA,16244,2025-03-06
TSLA,16244,2025-03-07
TSLA,16244,2025-03-08
TSLA,16244,2025-03-09
TSLA,16244,2025-03-10
TSLA,16244,2025-03-11
TSLA,16244,2025-03-12
TSLA,16244,2025-03-13
TSLA,16244,2025-03-14
TSLA,16244,2025-03-15
TSLA,16244,2025-03-16
TSLA,16244,2025-03-17
TSLA,16244,2025-03-18
TSLA,16244,2025-03-19
TSLA,16244,2025-03-20
TSLA,16244,2025-03-21
TSLA,16244,2025-03-22
TSLA,16244,2025-03-23
TSLA,16244,2025-03-24
TSLA,16244,2025-03-25
TSLA,16244,2025-03-26
TSLA,16244,2025-03-27
TSLA,16244,2025-03-28
TSLA,16244,2025-03-29
TSLA,16244,2025-03-30
TSLA,16244,2025-03-31
TSLA,16244,2025-04-01
TSLA,16244,2025-04-02
TSLA,16244,2025-04-03
TSLA,16244,2025-04-04
TSLA,16244,2025-04-05
TSLA,16244,2025-04-06
TSLA,16244,2025-04-07
TSLA,16244,2025-04-08
TSLA,16244,2025-04-09
TSLA,16244,2025-04-10
TSLA,16244,2025-04-11
TSLA,16244,2025-04-12
TSLA,16244,2025-04-13
TSLA,16244,2025-04-14
TSLA,16244,2025-04-15
TSLA,16244,2025-04-16
TSLA,16244,2025-04-17
TSLA,16244,2025-04-18
TSLA,16244,2025-04-19
TSLA,16244,2025-04-20
TSLA,16244,2025-04-21
TSLA,16244,2025-04-22
TSLA,16244,2025-04-23
TSLA,16244,2025-04-24
TSLA,16244,2025-04-25
TSLA,16244,2025-04-26
TSLA,16244,2025-04-27
TSLA,16244,2025-04-28
TSLA,16244,2025-04-29
TSLA,16244,2025-04-30
TSLA,16244,2025-05-01
TSLA,16244,2025-05-02
TSLA,16244,2025-05-03
TSLA,16244,2025-05-04
TSLA,16244,2025-05-05
TSLA,16244,2025-05-06
TSLA,16244,2025-05-07
TSLA,16244,2025-05-08
TSLA,16244,2025-05-09
TSLA,16244,2025-05-10
TSLA,16244,2025-05-11
TSLA,16244,2025-05-12
TSLA,16244,2025-05-13
TSLA,16244,2025-05-14
TSLA,16244,2025-05-15
TSLA,16244,2025-05-16
TSLA,16244,2025-05-17
TSLA,16244,2025-05-18
TSLA,16244,2025-05-19
TSLA,16244,2025-05-20
TSLA,16244,2025-05-21
TSLA,16244,2025-05-22
TSLA,16244,2025-05-23
TSLA,16244,2025-05-24
TSLA,16244,2025-05-25
TSLA,16244,2025-05-26
TSLA,16244,2025-05-27
TSLA,16244,2025-05-28
TSLA,16244,2025-05-29
TSLA,16244,2025-05-30
TSLA,16244,2025-05-31
TSLA,16244,2025-06-01
TSLA,16244,2025-06-02
TSLA,16244,2025-06-03
TSLA,16244,2025-06-04
TSLA,16244,2025-06-05
TSLA,16244,2025-06-06
TSLA,16244,2025-06-07
TSLA,16244,2025-06-08
TSLA,16244,2025-06-09
TSLA,16244,2025-06-10
TSLA,16244,2025-06-11
TSLA,16244,2025-06-12
TSLA,16244,2025-06-13
TSLA,16244,2025-06-14
TSLA,16244,2025-06-15
TSLA,16244,2025-06-16
TSLA,16244,2025-06-17
TSLA,16244,2025-06-18
TSLA,16244,2025-06-19
TSLA,16244,2025-06-20
TSLA,16244,2025-06-21
TSLA,16244,2025-06-22
TSLA,16244,2025-06-23
TSLA,16244,2025-06-24
TSLA,16244,2025-06-25
TSLA,16244,2025-06-26
TSLA,16244,2025-06-27
TSLA,16244,2025-06-28
TSLA,16244,2025-06-29
TSLA,16244,2025-06-30
TSLA,16244,2025-07-01
TSLA,16244,2025-07-02
TSLA,16244,2025-07-03
TSLA,16244,2025-07-04
TSLA,16244,2025-07-05
TSLA,16244,2025-07-06
TSLA,16244,2025-07-07
TSLA,16244,2025-07-08
TSLA,16244,2025-07-09
TSLA,16244,2025-07-10
TSLA,16244,2025-07-11
TSLA,16244,2025-07-12
TSLA,16244,2025-07-13
TSLA,16244,2025-07-14
TSLA,16244,2025-07-15
TSLA,16244,2025-07-16
TSLA,16244,2025-07-17
TSLA,16244,2025-07-18
TSLA,16244,2025-07-19
TSLA,16244,2025-07-20
TSLA,16244,2025-07-21
TSLA,16244,2025-07-22
TSLA,16244,2025-07-23
TSLA,16244,2025-07-24
TSLA,16244,2025-07-25
TSLA,16244,2025-07-26
TSLA,16244,2025-07-27
TSLA,16244,2025-07-28
TSLA,16244,2025-07-29
TSLA,16244,2025-07-30
TSLA,16244,2025-07-31
TSLA,16244,2025-08-01
TSLA,16244,2025-08-02
TSLA,16244,2025-08-03
TSLA,16244,2025-08-04
TSLA,16244,2025-08-05
TSLA,16244,2025-08-06
TSLA,16244,2025-08-07
TSLA,16244,2025-08-08
TSLA,16244,2025-08-09
TSLA,16244,2025-08-10
TSLA,16244,2025-08-11
TSLA,16244,2025-08-12
TSLA,16244,2025-08-13
TSLA,16244,2025-08-14
TSLA,16244,2025-08-15
TSLA,16244,2025-08-16
TSLA,16244,2025-08-17
TSLA,16244,2025-08-18
TSLA,16244,2025-08-19
TSLA,16244,2025-08-20
TSLA,16244,2025-08-21
TSLA,16244,2025-08-22
TSLA,16244,2025-08-23
TSLA,16244,2025-08-24
TSLA,16244,2025-08-25
TSLA,16244,2025-08-26
TSLA,16244,2025-08-27
TSLA,16244,2025-08-28
TSLA,16244,2025-08-29
TSLA,16244,2025-08-30
TSLA,16244,2025-08-31
TSLA,16244,2025-09-01
TSLA,16244,2025-09-02
TSLA,16244,2025-09-03
TSLA,16244,2025-09-04
TSLA,16244,2025-09-05
TSLA,16244,2025-09-06
TSLA,16244,2025-09-07
TSLA,16244,2025-09-08
TSLA,16244,2025-09-09
TSLA,16244,2025-09-10
TSLA,16244,2025-09-11
TSLA,16244,2025-09-12
TSLA,16244,2025-09-13
TSLA,16244,2025-09-14
TSLA,16244,2025-09-15
TSLA,16244,2025-09-16
TSLA,16244,2025-09-17
TSLA,16244,2025-09-18
TSLA,16244,2025-09-19
TSLA,16244,2025-09-20
TSLA,16244,2025-09-21
TSLA,16244,2025-09-22
TSLA,16244,2025-09-23
TSLA,16244,2025-09-24
TSLA,16244,2025-09-25
TSLA,16244,2025-09-26
TSLA,16244,2025-09-27
TSLA,16244,2025-09-28
TSLA,16244,2025-09-29
TSLA,16244,2025-09-30
TSLA,16244,2025-10-01
TSLA,16244,2025-10-02
TSLA,16244,2025-10-03
TSLA,16244,2025-10-04
TSLA,16244,2025-10-05
TSLA,16244,2025-10-06
TSLA,16244,2025-10-07
TSLA,16244,2025-10-08
TSLA,16244,2025-10-09
TSLA,16244,2025-10-10
TSLA,16244,2025-10-11
TSLA,16244,2025-10-12
TSLA,16244,2025-10-13
TSLA,16244,2025-10-14
TSLA,16244,2025-10-15
TSLA,16244,2025-10-16
